,the_geom,NAME,BIN,CNSTRCT_YR,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE,GLOBALID,BUILDING_TYPE
963249,"MULTIPOLYGON (((-73.97601257223947 40.77704227815649, -73.97565419239159 40.77689001088358, -73.97588216991032 40.77657993478605, -73.97589313622701 40.77658459447958, -73.97594223622045 40.776517813572035, -73.97593126872671 40.77651315388292, -73.97597788691178 40.77644974662391, -73.97600228335104 40.77641656458847, -73.97601917299737 40.77639359178351, -73.97665393323814 40.77666328485069, -73.97664074376873 40.77668121388313, -73.9765589070119 40.776792524580955, -73.97653576612626 40.77678269268804, -73.97636147391447 40.777019753951144, -73.97638739584475 40.77703076700723, -73.97629172977142 40.777160884368904, -73.97601257223947 40.77704227815649), (-73.97622689924668 40.776803647107286, -73.97627492648532 40.776738371479034, -73.97630248868482 40.77675008998588, -73.976331739851 40.77676252653348, -73.97637075269714 40.77670950214985, -73.97637026472378 40.77670929493423, -73.97611257380498 40.77659972809688, -73.97606979675732 40.77665786646629, -73.97613631849757 40.77668614973541, -73.97604214339603 40.77681414472118, -73.97597562275253 40.776785861398494, -73.97593826522159 40.77683663473735, -73.97611024504953 40.77690975889974, -73.97618807337763 40.776942849562275, -73.97621408170322 40.776934022806074, -73.97622502663806 40.77689262716738, -73.97617658455734 40.77687203077641, -73.97622689924668 40.776803647107286)))",Dakota,1028637,1884.0,01/28/2020 12:00:00 AM,Constructed,512440,166.86,2100.0,88.0,0,0,1011250025,1011250025,Photogramm,{C2EA0354-C076-4002-A371-200C50077D4B},Building
963543,"MULTIPOLYGON (((-73.99274024152515 40.72929853250783, -73.99276275080373 40.729271953612766, -73.99273037734001 40.72925608731364, -73.99234877762892 40.729069068376326, -73.9925456181718 40.72883663299503, -73.99261206128253 40.72875817415766, -73.99274445886485 40.728823061522895, -73.9927883444579 40.72884456932676, -73.9928822258219 40.72889058035362, -73.99300573220104 40.728951109306, -73.99302191060403 40.72895903836559, -73.99296897702891 40.72902154485226, -73.99331863075899 40.729192906345176, -73.9933922578745 40.72922898947075, -73.99316395782914 40.72950619050508, -73.99274647948643 40.72930159012761, -73.99274024152515 40.72929853250783)))",NYU Health Center,1008796,1919.0,01/28/2020 12:00:00 AM,Constructed,506018,156.08,2100.0,41.0,0,0,1005450015,1005450015,Photogramm,{FFE4B327-6A2D-4549-8F81-A9C5F02C0EDE},Building
963746,"MULTIPOLYGON (((-73.98806832021738 40.74390972675874, -73.98826136127504 40.743991054250614, -73.98838625797988 40.7440436727154, -73.98840664894682 40.74401567531361, -73.98846776012564 40.744041421533545, -73.98848968706818 40.74401131438355, -73.98851121015176 40.74398176280163, -73.98865361949102 40.74404175877283, -73.98882068414474 40.74411214160681, -73.98881487996968 40.74414157770781, -73.98879988128307 40.744217652859106, -73.98879338385692 40.7442506035688, -73.98877722143612 40.74433257422013, -73.98876902941082 40.74437412640278, -73.98875329902721 40.744379331597536, -73.98874830343105 40.7443809844399, -73.98872889650245 40.74438740675713, -73.98843640468893 40.74426418214157, -73.98822654868896 40.7441757707433, -73.98795720178707 40.74406229525596, -73.98796647598591 40.74404956125899, -73.98806832021738 40.74390972675874)))",Victoria Building,1015654,1915.0,01/28/2020 12:00:00 AM,Constructed,558022,282.04,2100.0,42.0,0,0,1008280041,1008280041,Photogramm,{61606C8E-EDC7-490C-BD00-4653C379836E},Building
963747,"MULTIPOLYGON (((-73.98582541939419 40.75496905922883, -73.98576902105027 40.75504646421575, -73.9856404291975 40.75499228466331, -73.98561488449072 40.755027344452145, -73.98559714710244 40.75505168829771, -73.98545590377161 40.75524553943907, -73.98530127134634 40.75518038716368, -73.9856421959305 40.7547124798614, -73.98595484606356 40.75484420921043, -73.9859266351908 40.75488292749722, -73.98585484633115 40.75498145740145, -73.98582541939419 40.75496905922883)))",Bryant Theatre,1022577,1918.0,01/28/2020 12:00:00 AM,Constructed,198617,422.94,2100.0,56.0,0,0,1009940045,1009940045,Photogramm,{14419D8B-B177-4CBF-9EA2-703D0933E06B},Building
963909,"MULTIPOLYGON (((-73.99792752012256 40.73436885550857, -73.99796670999179 40.734315077871976, -73.99802821936032 40.734230670727946, -73.99809513897655 40.73425888747052, -73.9980381378608 40.73433710643619, -73.99802090537953 40.73436075257972, -73.99799443865113 40.73439707230909, -73.99792752012256 40.73436885550857)))",Lillian Vernon Center for Intl Affairs,1009459,1836.0,01/28/2020 12:00:00 AM,Constructed,800863,39.67,2100.0,22.0,0,0,1005730013,1005730013,Photogramm,{B0A961E9-BDF8-4B28-9577-BC4267B55DB1},Building
964001,"MULTIPOLYGON (((-74.00931225013532 40.70707460817849, -74.00933201453346 40.70705077634817, -74.00945252677275 40.70690546271678, -74.00957456354335 40.706758308184526, -74.009689767218 40.70661939197298, -74.00983878264066 40.70671098024404, -74.01008612640047 40.706863002065525, -74.01009746620693 40.70686997192927, -74.01009115775172 40.70687728463417, -74.01001015455576 40.70697118261548, -74.00993991176915 40.70705260752892, -74.00986798165279 40.707135988453715, -74.00985089118396 40.707155799364216, -74.00994945756773 40.70720969098803, -74.01005498630798 40.70726738928065, -74.00993575775261 40.70739073275222, -74.00990200912055 40.70742564487857, -74.00990143765105 40.70742623656359, -74.00982330255339 40.70737960578151, -74.00963095290125 40.707264811355316, -74.00931225013532 40.70707460817849)))",The Trump Building,1001018,1930.0,01/28/2020 12:00:00 AM,Constructed,77845,807.01,2100.0,31.0,0,0,1000430002,1000430002,Photogramm,{A67B7622-90BF-42C6-9D3D-16AF61BE710B},Building
964705,"MULTIPOLYGON (((-73.9889088262236 40.73867627338331, -73.98899398722945 40.7385588760966, -73.98902226995783 40.738519886823966, -73.98904211071518 40.73849253399897, -73.98919894316626 40.7385583524954, -73.98916580899001 40.738604029423556, -73.98906725642458 40.73873988866955, -73.98906565779146 40.73874209295994, -73.9889088262236 40.73867627338331)))",Theodore Roosevelt Birthplace,1016182,1923.0,01/28/2020 12:00:00 AM,Constructed,777417,62.95,2100.0,40.0,0,0,1008480055,1008480055,Photogramm,{5D60FBFB-FD94-418D-964F-3FD7543699A5},Building
965739,"MULTIPOLYGON (((-73.9846092132848 40.76132698026879, -73.98443904518977 40.76125544114262, -73.9843744832496 40.7612282993025, -73.98446958392475 40.76108169111513, -73.98457350562354 40.76092148280685, -73.98492724578006 40.76107019662845, -73.98487254711796 40.761145420308786, -73.9847711531087 40.76128486178074, -73.98476565264794 40.76129242709235, -73.98475328104942 40.76130944138879, -73.98471491560683 40.761293312771784, -73.98467310537184 40.761275735672484, -73.9846634241626 40.76128905104472, -73.98462960861269 40.761335554894046, -73.9846092132848 40.76132698026879)))",Brill Building,1024793,1931.0,01/28/2020 12:00:00 AM,Constructed,592803,140.25,2100.0,58.0,0,0,1010210019,1010210019,Photogramm,{731C676D-A5E5-454F-AB9E-F5B698840F8A},Building
966041,"MULTIPOLYGON (((-73.98485365116166 40.74566908744358, -73.98469019051639 40.7456006813648, -73.98481646056189 40.7454261546949, -73.9850644061763 40.74552991736567, -73.98511497946195 40.74555108221467, -73.98499923807121 40.745711057494404, -73.98491801192863 40.7456770653722, -73.98486417929155 40.74565453664192, -73.98485365116166 40.74566908744358)))",American Acadamy of Dramatic Art,1016957,1908.0,01/28/2020 12:00:00 AM,Constructed,94988,84.06,2100.0,38.0,0,0,1008600016,1008600016,Photogramm,{C41F8D26-84D2-4467-8DB0-711DD0BC2EDA},Building
966042,"MULTIPOLYGON (((-73.98116896577889 40.773022715990976, -73.98100633569643 40.77324222560774, -73.98099536401635 40.77325703527052, -73.98099446936057 40.77325824179681, -73.9808783712141 40.773208529236044, -73.98071806782086 40.77313988870203, -73.98044638577494 40.77302355557107, -73.9804896897886 40.77296510676281, -73.98050929339485 40.772973500967026, -73.98053764050576 40.77293524068666, -73.98060547341558 40.77284368358015, -73.98058586983515 40.7728352902927, -73.9806208835165 40.7727880314874, -73.98116896577889 40.773022715990976)))",ABC Studio,1028172,1903.0,01/28/2020 12:00:00 AM,Constructed,713923,59.3,2100.0,78.0,0,0,1011180052,1011180052,Photogramm,{4581D0AC-185C-4444-A22C-4CD043862231},Building
966297,"MULTIPOLYGON (((-74.0082531418184 40.70780795906614, -74.0082762193306 40.70780566560827, -74.00828456521602 40.70781261335219, -74.00829698226839 40.707822951226674, -74.00839219557793 40.70790222172614, -74.00851855368921 40.70800742276574, -74.00864884019796 40.7081158922256, -74.00877591513215 40.708221688163846, -74.00890571132767 40.70832974943585, -74.0090327752422 40.70843553518284, -74.00919621456623 40.708571604777504, -74.00926837174049 40.70863167748796, -74.00925458234352 40.70864318172595, -74.00923625997358 40.70865846757213, -74.00916966870722 40.708714019120684, -74.00910013816745 40.708772022954356, -74.00902875218664 40.70883157486961, -74.00891750381915 40.708924380305135, -74.00886718395891 40.70892152867173, -74.00886411426052 40.70892135420902, -74.00884846747475 40.70890202234109, -74.008687837528 40.70870355743554, -74.00848390111734 40.708451582628506, -74.00828280912151 40.7082031219423, -74.00822933191711 40.70813704627057, -74.00811495349944 40.707995722767905, -74.00811007969547 40.70798970049278, -74.00810560742119 40.707967259169195, -74.00813726281466 40.70793307893516, -74.0082531418184 40.70780795906614)))",Federal Reserve,1001108,1924.0,01/28/2020 12:00:00 AM,Constructed,537118,257.22,2100.0,22.0,0,0,1000660001,1000660001,Photogramm,{12E07630-C0BE-4124-9096-E35763D1A7EC},Building
966415,"MULTIPOLYGON (((-73.99534315866259 40.72428214376859, -73.99540443628705 40.724159497776995, -73.99547686652195 40.72420319965575, -73.9957330391588 40.72435776562939, -73.99574443844561 40.72436464414049, -73.99559853599652 40.724542470307874, -73.9953082735696 40.724896241874944, -73.99530701880818 40.72489742149076, -73.99530528587864 40.724898174245766, -73.99530331625463 40.7248983965912, -73.99530138454728 40.724898057020454, -73.99529975944397 40.72489720237094, -73.99526355459841 40.724884383940896, -73.99508297207193 40.7248204501281, -73.99508053501289 40.72481920822193, -73.99507876557647 40.72481742783972, -73.99507786023533 40.724815305300986, -73.9950779172156 40.7248130747423, -73.99507893176462 40.72481098020138, -73.99510827775693 40.72475224574323, -73.99534315866259 40.72428214376859)))",Wagner School of Public Service,1007941,1886.0,01/28/2020 12:00:00 AM,Constructed,705491,146.30203834,2100.0,43.0,0,0,1005100045,1005107502,Photogramm,{01128477-A8D8-4346-BD03-7DE81AAB2559},Building
967008,"MULTIPOLYGON (((-73.98691736874486 40.75976223533792, -73.98683755269833 40.75972839158282, -73.98667914765512 40.75966122453984, -73.98684116007618 40.75944030972684, -73.98685225259136 40.75942518431461, -73.98702562167756 40.759498696864135, -73.98707644770924 40.75952024805345, -73.98731753342959 40.759622472227804, -73.98729337502188 40.75965541363032, -73.98719755496452 40.759786071657736, -73.98716203858173 40.759834501350404, -73.98714442844515 40.75985851314523, -73.98693764427415 40.75977083205559, -73.98691736874486 40.75976223533792)))",Paramount Hotel,1024737,1928.0,01/28/2020 12:00:00 AM,Constructed,342186,203.21,2100.0,45.0,0,0,1010180006,1010180006,Photogramm,{E91434DB-D820-4016-9F63-FAA8120E83BC},Building
967056,"MULTIPOLYGON (((-73.9630800849059 40.670485751005465, -73.96305741288434 40.670481102470795, -73.96307201361613 40.670439823027124, -73.96309615465536 40.670371567198686, -73.96355095138871 40.67046482278451, -73.96384064111085 40.6705242221475, -73.96381583982165 40.6705943446915, -73.96378080782198 40.6706933948685, -73.96374435052002 40.67068591901273, -73.96372378609446 40.670744065115066, -73.96375551907414 40.670750571434986, -73.96375417820046 40.67075436128196, -73.96370504428661 40.670893282713344, -73.96366915318387 40.670994760371386, -73.9636661658071 40.671003207162904, -73.96375210322039 40.67102082854119, -73.96375896042107 40.671001441704476, -73.9637693865813 40.670971963014715, -73.96384355621984 40.67098717083902, -73.96385342595559 40.67098919469697, -73.96382714504193 40.67106349966872, -73.96391709622733 40.67108194345556, -73.963919981708 40.67107378389004, -73.96396556752171 40.671083131118735, -73.96396332997445 40.671089460140514, -73.9640578518798 40.67110884088436, -73.96405557880738 40.67111526625197, -73.96405024733019 40.67113033921363, -73.96408045855189 40.67113653429019, -73.96406402585467 40.67118299485154, -73.96421853526874 40.67121467541371, -73.96436310408534 40.671244317524724, -73.96436566852 40.67123706556825, -73.96437546617169 40.671239074050256, -73.96437754851418 40.67123318712556, -73.96438950436877 40.671235638427646, -73.96440369816094 40.67119550594949, -73.96445480675925 40.6712059857401, -73.96447797580691 40.67121073591058, -73.96448378099113 40.67119432040706, -73.96450981778587 40.671199658592464, -73.96450401142486 40.671216074096876, -73.96463053422812 40.67124201548804, -73.96461427482237 40.67128798810124, -73.96462243934687 40.67128966286915, -73.96457400332713 40.67142661454931, -73.96439166359855 40.67138922829453, -73.96439466274514 40.67138074906966, -73.96435994220792 40.67137362965075, -73.96433533864332 40.67136858544394, -73.96433682400735 40.67136438319918, -73.96414553483264 40.67132516123061, -73.9639549483332 40.67128608324637, -73.96395392728019 40.671288968177684, -73.9639004157021 40.67127799572931, -73.96389717959124 40.671287148452535, -73.96388028175946 40.6712836842691, -73.96384352719544 40.67138760210235, -73.96368578557677 40.67135525813826, -73.96363731294723 40.67134531914864, -73.96358846900351 40.671335303477186, -73.96353928212709 40.671325218336655, -73.96352608931353 40.671322513509274, -73.96355469709606 40.67124162927978, -73.96356613142433 40.671209299896915, -73.96354766435445 40.6712055136836, -73.96350006104541 40.671195753213404, -73.96348267603744 40.67119218885973, -73.96348464000283 40.671186637805796, -73.96343755941398 40.67117698373642, -73.96310592617415 40.67110898350659, -73.96310517279669 40.67111111208332, -73.9630481315301 40.671099414992355, -73.96304577070192 40.67110609065517, -73.96302664618115 40.6711021699702, -73.96292073999251 40.67108045327613, -73.9628622300338 40.67106845574789, -73.96288606589606 40.67100106616586, -73.96289442892878 40.67097742313, -73.96290038610717 40.670960578209005, -73.96290506987485 40.670947335839216, -73.96290990408012 40.67093366847442, -73.96291157786712 40.670928938606565, -73.96292522468302 40.67093173730452, -73.96292644596687 40.670928285121974, -73.96293793148062 40.670895814435866, -73.96293815062545 40.67089519315082, -73.96293843018108 40.67089440438935, -73.96293872750522 40.67089356520477, -73.96293903193857 40.6708927026091, -73.96274521229186 40.67085434919302, -73.96286875756873 40.670492388231466, -73.96306235814369 40.67053587070703, -73.9630800849059 40.670485751005465)))",Brooklyn Museum,3029667,1915.0,01/28/2020 12:00:00 AM,Constructed,915071,164.13,2100.0,151.0,0,0,3011830026,3011830026,Photogramm,{FFD569D6-BC63-4A29-825F-8D66E944B193},Building
968521,"MULTIPOLYGON (((-73.98756412760623 40.7570815570768, -73.98770540279273 40.75688902894941, -73.9877448273162 40.756835301813, -73.98787292821517 40.756889655448525, -73.98799627027373 40.75694198861249, -73.9880555044182 40.75696712156255, -73.98792129695349 40.75715001905638, -73.9878748054992 40.75721337730896, -73.98769175635998 40.75713571004821, -73.9876025658855 40.75709786666496, -73.98756412760623 40.7570815570768)))",Hilton Theater,1085736,1903.0,08/22/2017 12:00:00 AM,Constructed,799304,93.0,2100.0,54.0,0,0,1010140039,1010140039,Other (Man,{BBC8D9AD-DD4E-4E9E-B936-661AEDC2C9DE},Building
968710,"MULTIPOLYGON (((-73.81962067704055 40.7385439536824, -73.8196271767814 40.738516799097894, -73.81941752109198 40.73848776140113, -73.8192255133058 40.73846116709235, -73.81921912717684 40.7384878427621, -73.81907475362411 40.73846784535594, -73.81908137092715 40.73844020291017, -73.81907047957337 40.738438694556244, -73.81911360807347 40.738258540662976, -73.81912026604911 40.73823072988283, -73.81907448416277 40.73822438952148, -73.81900886170213 40.7382153002248, -73.8190187289795 40.73817408230703, -73.81904193857537 40.73807713481666, -73.81914060995092 40.738090801061254, -73.81915334388292 40.73809256444484, -73.81915939231335 40.73806729934531, -73.81916215607468 40.7380557555525, -73.81916436780509 40.738046516196924, -73.81917272016328 40.73801162556706, -73.81921997095775 40.73781425585374, -73.81923413562438 40.737816217785564, -73.81924212986544 40.73778282683625, -73.81932805631332 40.73779472862971, -73.8193372012567 40.73775653075866, -73.81933800833907 40.73775315961688, -73.81980943068282 40.73781845391636, -73.81985131052951 40.73782425478081, -73.81984168809294 40.73786445197638, -73.8199236146976 40.73787579865749, -73.81991529387881 40.73791056061829, -73.81993079114972 40.73791270735155, -73.81990597596985 40.73801636941001, -73.81986448187098 40.73818969939741, -73.8198899687443 40.738193229634724, -73.81995812271549 40.738202668182474, -73.81997401769765 40.73820486956207, -73.81996618181797 40.73823760523642, -73.81994980476688 40.73830601924561, -73.81994075708506 40.73834381388583, -73.8199127008643 40.738339928443494, -73.81985164395266 40.73833147172037, -73.81983122103998 40.738328642789384, -73.81982770778838 40.73834332009812, -73.8198227061337 40.73836421489624, -73.81981159401198 40.738410630474306, -73.81978921763043 40.738504103451554, -73.81978450334614 40.738523793815716, -73.81978078651433 40.73853931998438, -73.81976433049786 40.73853704115704, -73.81976074537299 40.73855201912102, -73.81975811939495 40.73856298951841, -73.81962067704055 40.7385439536824)))",Fitzgerald Gymnasium,4439916,1907.0,08/22/2017 12:00:00 AM,Constructed,594453,70.0,2100.0,76.0,0,0,4065170001,4065170001,Other (Man,{C9F39CC8-619F-4CDA-84A6-BC5972ABD01D},Building
968917,"MULTIPOLYGON (((-73.97272928539232 40.70569474560884, -73.97291668085691 40.70563525523891, -73.97297294146199 40.70573789074941, -73.97278554575945 40.70579738030958, -73.97272928539232 40.70569474560884)))",249,3335181,1958.0,08/10/2017 12:00:00 AM,Constructed,421357,29.0,2100.0,4.0,0,0,3020230001,3020230001,Other (Man,{BD51A15C-A1C3-4FCF-9DDE-EE1F669B98F8},Building
968942,"MULTIPOLYGON (((-73.819082538363 40.73668478219333, -73.81903574844627 40.7366786032221, -73.81856170175767 40.736616003125434, -73.81854094533543 40.73661326168852, -73.81852729904348 40.736611459877736, -73.818515046849 40.73660984216532, -73.8185131308545 40.73660958880418, -73.81855589335393 40.736422231319914, -73.81857642368068 40.736424942681275, -73.81860759905986 40.7364290593926, -73.81863852710164 40.73643314418813, -73.8186695119554 40.73643723536837, -73.81893491887328 40.73647228386719, -73.81896290121281 40.73634967664852, -73.81878990834925 40.73632683239208, -73.8187106238392 40.73631636255237, -73.81867368634525 40.7363114839701, -73.81863844117206 40.73630682956655, -73.8186006527932 40.73630183975865, -73.81860699103778 40.73627406811938, -73.81862556720255 40.736192679598794, -73.81866890110518 40.73619840214058, -73.81871334507879 40.736204271395586, -73.81876890272049 40.73621160794439, -73.8188843364046 40.73622685147227, -73.81898781623043 40.736240516412856, -73.8190009260926 40.736183075498104, -73.81901480513264 40.73612226158062, -73.8190154952471 40.73611923875376, -73.8188880829844 40.736102413234015, -73.81878302232388 40.73608853949887, -73.81871924701217 40.73608011751391, -73.81864931549006 40.73607088254449, -73.81865564650593 40.736043141507665, -73.81854625107238 40.73602869430945, -73.81853992000988 40.73605643624081, -73.81833266293044 40.73602906626861, -73.81806877052102 40.735994215980604, -73.8180713442361 40.73598294026216, -73.81803255608652 40.735977817213424, -73.81804667439934 40.73591596189788, -73.81801760698264 40.735912123921075, -73.8180259010952 40.73584276356075, -73.81810107251735 40.73585269067314, -73.81811143682778 40.73580728173159, -73.81858258503226 40.735869502719375, -73.81857746054592 40.73589195515921, -73.81856717441717 40.73593702387219, -73.81863081111096 40.7359454277133, -73.8186765697072 40.73595147015021, -73.81869088631274 40.73588874157423, -73.81869253136068 40.73588153378311, -73.81869854674329 40.7358823275975, -73.81891497511423 40.73591090901209, -73.81916328891934 40.73594369954818, -73.81916886999086 40.73594443682437, -73.81921102744451 40.735950004228556, -73.81930804299095 40.7359628149565, -73.81938298278493 40.73597271115115, -73.81937492563787 40.73600801470209, -73.81935121421473 40.73611190893047, -73.81933976881726 40.736162060169264, -73.819220639268 40.7361463286228, -73.81913053829197 40.73613443099279, -73.81912617496005 40.73613385501757, -73.81912562262927 40.73613627562055, -73.81911331801628 40.73619018871724, -73.81911894171209 40.7361909314658, -73.81915401052389 40.73619556293272, -73.81909937888821 40.73643493794634, -73.81905672882448 40.73642930579196, -73.81904364292537 40.736486641389135, -73.81925805918857 40.73651495514216, -73.81924708092825 40.73656305394043, -73.81924260598144 40.73658266361763, -73.81923623322992 40.736610586521756, -73.81921529860402 40.736702312884745, -73.819082538363 40.73668478219333)))",Powdermaker Hall,4439912,1907.0,08/22/2017 12:00:00 AM,Constructed,499028,62.0,2100.0,96.0,0,0,4065170001,4065170001,Other (Man,{FBC3F2AE-45D6-4047-A725-EFB5325B23CE},Building
